tipo_componente,codigo,nome,unidade_responsavel,ch_total,equivalencia,pre_requisito,co_requisito
DISCIPLINA,PPE0817,SEMINÁRIO: TEORIAS DE CONSUMO E EDUCAÇÃO I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0818,SEMINÁRIO: TEORIAS DO CONSUMO E EDUCAÇÃO II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0819,SEMINÁRIO: NOVAS TECNOLOGIAS DE COMUNICAÇÃO E INFORMAÇÃO NA EDUCAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0820,SEMINÁRIO: PESQUISA EM LEITURA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0821,SEMINÁRIO: PRODUÇÃO E COMPREENSÃO DOS DISCURSOS EM SALA DE AULA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0822,SEMINÁRIO: FUNDAMENTOS DO INTERACIONISMO SÓCIO-DISCURSIVO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0823,SEMINÁRIO: A MULHER PROFESSORA COMO MEDIADORA DE CULTURA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0824,SEMINÁRIO: MEIOS DE COMUNICAÇÃO EM SALA DE AULA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0825,SEMINÁRIO: A RACIONALIDADE TÉCNICA DOS PROCESSOS COMUNICACIONAIS,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0826,SEMINÁRIO: PROCESSOS DE SIGNIFICAÇÃO DOS PRODUTOS MIDIÁTICOS NA EDUCAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0827,SEMINÁRIO: ECONOMIA POLÍTICA DOS MEIOS DE COMUNICAÇÃO E INFORMAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0828,SEMINARIO: FORMACAO DE LEITORES III,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0829,SEMINARIO: LINGUAGENS AUDIOVISUAIS E EDUCACAO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,60,,,
DISCIPLINA,PPE0830,SEMINARIO: TEORIA E CONSTRUCAO DOS SUJEITOS SOCIAIS,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0831,SEMINARIO: FUNDAMENTOS TEORICOS DA COMUNICACAO LITERARIA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0832,SEMINARIO: A RACIONAL. DOS PROC. COMUNICAT. E DA EDUCACAO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0833,SEMINARIO: FORMACAO DE LEITORES IV,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0834,SEMINARIO: LINGUAGEM E ENSINO,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,60,,,
DISCIPLINA,PPE0850,ATELIÊ DE PESQUISA: TECNOLOGIA EDUCACIONAL I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0851,ATELIÊ DE PESQUISA: A FORMAÇÃO DO PROFESSOR LEITOR,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0852,ATELIÊ DE PESQUISA: ENSINO/ APRENDIZAGEM DA LÍNGUA MATERNA E ESTRANGEIRA (FLE),PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0853,ATELIÊ DE PESQUISA: ENSINO DE LITERATURA: ESTRATÉGIA DE CERCAMENTO TEXTUAL,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0854,ATELIÊ DE PESQUISA: DIDÁTICAS DE LÍNGUAS MATERNAS E ESTRANGEIRA I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0855,ATELIÊ DE PESQUISA: DIDÁTICAS DE LÍNGUAS MATERNAS E ESTRANGEIRA II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0856,ATELIÊ DE PESQUISA: DIDÁTICAS DE LÍNGUAS MATERNAS E ESTRANGEIRAS III,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0857,ATELIÊ DE PESQUISA: DIDÁTICAS DE LÍNGUAS MATERNAS E ESTRANGEIRAS IV,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0858,ATELIÊ DE PESQUISA: DIDÁTICA DE PLM E FLE: ENSINO/APRENDIZAGEM DE LÍNGUAS I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0859,ATELIÊ DE PESQUISA: DIDÁTICA DE PLM E FLE: ENSINO/APRENDIZAGEM DE LÍNGUAS II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0860,ATELIÊ DE PESQUISA: TECNOLOGIA EDUCACIONAL - MEIOS I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0861,ATELIÊ DE PESQUISA: TECNOLOGIA EDUCACIONAL - MEIOS II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0862,ATELIÊ DE PESQUISA: O ENSINO DE LITERATURA: A FORMAÇÃO DO PROFESSOR LEITOR/APRENDIZAGEM I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,15,,,
DISCIPLINA,PPE0863,ATELIÊ DE PESQUISA: O ENSINO DE LITERATURA: A FORMAÇÃO DO PROFESSOR LEITOR/APRENDIZAGEM II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0864,ATELIÊ DE PESQUISA: SCAFFOLDING NO ENSINO DE LEITURA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0865,ATELIÊ DE PESQUISA: NORMAS E PADRÕES PARA PRODUÇÃO DE MATERIAIS,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,60,,,
DISCIPLINA,PPE0866,ATELIÊ DE PESQUISA: ROTINAS E MATERIAIS ON-LINE,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,30,,,
DISCIPLINA,PPE0867,ATELIÊ DE PESQUISA: SCAFFOLDING NO ENSINO DE LEITURA II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0868,ATELIE DE PESQUISA: ENSINO DE LEITURA: TEORIA E PRATICA,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0869,ATELIÊ DE PESQUISA: ENSINO DE LEITURA: TEORIA E PRÁTICA II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0870,ATELIE DE PESQUISA: L.I.H.Q.F.L. I,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0871,ATELIE DE PESQUISA: L.I.H.Q.F.L. II,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0872,ATELIE DE PESQUISA: SCAFFOLDING NO ENSINO DE LEITURA III,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0873,ATELIE DE PESQUISA: SCAFFOLDING NO ENSINO DA LEITURA IV,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0874,ATELIE DE PESQ: LIT. INF. E HIST. EM QUAD. NA FORM. LEI. III,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0875,ATELIE DE PESQ: ENSINO DE LEIT.: TEORIA E PRATICA III,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0877,AT. PESQ.: LIT. INF. E HIST. EM QUAD. NA FORM. DO LEITOR IV,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0878,ATELIÊ DE PESQUISA: ENSINO DE LEITURA: TEORIA E PRÁTICA IV,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0879,ATELIE DE PESQUISA:O ENSINO DA LITERATURA:PROC. MEDIADORES,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPE0880,ATELIE DE PESQUISA:PROCEDIM. METODOLOGICOS DA PESQ. EM LIT.,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,45,,,
DISCIPLINA,PPH0001,TEORIA E METODOLOGIA DA HISTÓRIA,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0002,HISTORIOGRAFIA E PRODUÇÃO DOS ESPAÇOS,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0003,SEMINÁRIO DE LINHA DE PESQUISA I,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0005,"TÓPICOS AVANÇADOS I: HISTÓRIA, NATUREZA E PAISAGENS NO BRASIL",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0006,TOPICOS AVANÇADOS II: HISTÓRIA E ESPAÇOS AGRÁRIOS NO BRASIL,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0007,"TÓPICOS AVANÇADOS III: HISTÓRIA, CIDADES E URBANISMO",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0008,TÓPICOS AVANÇADOS IV: HISTÓRIA SOCIAL DOS ESPAÇOS,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0009,"TÓPICOS AVANÇADOS V: HISTÓRIA, PODER E ESPAÇOS",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0010,TÓPICOS AVANÇADOS VI: HISTÓRIA CULTURAL DOS ESPAÇOS,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0011,"LEITURAS DIRIGIDAS I: HISTÓRIA, REGIÃO E REGIONALISMO NO NE",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0012,"LEITURAS DIRIGIDAS II: HISTÓRIA NACIONAL, LOCAL E IDENTIDADES",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0013,"LEITURAS DIRIGIDAS III: MEMÓRIA, CULTURA MATERIAL E PATRIM.",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0014,LEITURAS DIRIGIDAS IV:FORMAÇÃO DOS ESPAÇOS COLONIAIS IBÉRICO,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0015,LEIT. DIR. V: HISTÓRIA E ESPAÇOS NA IDADE MÉDIA E RENASCENÇA,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0016,"LEITURAS DIRIGIDAS VI: CAPITALISMO, GLOBALIZAÇÃO E MUDANÇAS ESPACIAIS",PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0017,LEITURAS DIRIGIDAS VII: HISTÓRIA E ESPAÇOS NO RIO GRANDE DO NORTE,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPH0018,DISCIPLINA DE DOMÍNIO CONEXO,PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA,60,,,
DISCIPLINA,PPO2103,GENETICA E BIOLOGIA MOLECULAR,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,45,,,
DISCIPLINA,PPO2104,IMUNOLOGIA APLICADA A ODONTOLOGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,30,,,
DISCIPLINA,PPO2301,HISTOPATOLOGIA CONTINUADA I,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,60,,,
DISCIPLINA,PPO2302,HISTOPATOLOGIA CONTINUADA II,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,60,,,
DISCIPLINA,PPO2303,LESÕES ORAIS PROVOCADAS POR AGENTES BIOLÓGICOS,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,30,,,
DISCIPLINA,PPO2304,LESÕES ORAIS PROVOCADAS POR AGENTES FÍSICOS E QUÍMICOS,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,15,,,
DISCIPLINA,PPO2305,ESTOMATODERMATOLOGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,30,,,
DISCIPLINA,PPO2306,DISTÚRBIOS DO DESENVOLVIMENTO OROFACIAL,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,15,,,
DISCIPLINA,PPO2307,PATOLOGIA ÓSSEA NÃO ODONTOGÊNICA,PROGRAMA DE PÓS-GRADUAÇÃO EM PATOLOGIA ORAL,30,,,
DISCIPLINA,PRO7000,SEMINÁRIOS DE ENGENHARIA DE PRODUÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7001,SEMINÁRIOS PARA QUALIFICAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,30,,,
DISCIPLINA,PRO7010,ESTATISTICA PARA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7012,GESTAO DA INFORMACAO PARA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7021,TÓPICOS ESPECIAIS EM ERGONOMIA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7030,ESTATÍSTICA APLICADA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7032,GESTÃO ESTRATÉGICA DA INFORMAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7033,ESTRATEGIA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7037,ESTRATEGIA DE TECNOLOGIA DA INFORMACAO I,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7038,GESTAO DE PRODUTO E MERCADO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7046,ESTRATEGIA DE TECNOLOGIA DA INFORMACAO II,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7048,GESTAO DE INVESTIMENTO I,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7050,MICROECONOMIA APLICADA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7070,MACROECONOMIA APLICADA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7075,ANÁLISE DE DECISÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7080,COMPETITIVIDADE SISTÊMICA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7081,TÓPICOS ESPECIAIS EM GESTÃO DE PESSOAS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7083,TÓPICOS ESPECIAIS EM GESTÃO DO CONHECIMENTO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7090,GESTÃO DA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7095,SEIS SIGMA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7096,TÓPICOS ESPECIAIS EM SEIS SIGMA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7097,SEIS SIGMA EM PEQUENAS E MÉDIAS EMPRESAS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7100,QUALIDADE E MUDANCAO ORGANIZACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7120,CONTROLE ESTATÍSTICO DA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7121,TÓPICOS ESPECIAIS EM CEP,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7122,CONTROLE ESTATÍSTICO DA QUALIDADE II,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7130,ENGENHARIA DE CONFIABILIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7140,ENGENHARIA DA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7150,ENGENHARIA DA QUALIDADE DO PRODUTO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7160,GESTÃO DE PROCESSOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7170,GESTÃO DA INFORMAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7180,GESTÃO DA SATISFAÇÃO DO CLIENTE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7190,QUALIDADE EM SERVIÇOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7200,GESTÃO DE PESSOAS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7210,LIDERANCA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7230,ANÁLISE ORGANIZACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7231,CULTURA E ANÁLISE ORGANIZACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7240,SISTEMAS DE GESTÃO DA QUALIDADE,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7250,MÉTODOS QUANTITATIVOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,60,,,
DISCIPLINA,PRO7260,GESTÃO AMBIENTAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7261,IMPACTO AMBIENTAL DE CADEIAS PRODUTIVAS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7262,TÓPICOS ESPECIAIS EM GA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7270,PROJETO DA QUALIDADE DE PRODUTOS E SERVIÇOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7272,TÓPICOS ESPECIAIS EM ENGENHARIA DO PRODUTO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7300,ESTRATÉGIA EMPRESARIAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7310,MARKETING ESTRATÉEGICO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7320,ESTRATÉGIA DE PRODUÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7322,TÓPICOS ESPECIAIS EM ESTRATÉGIA DE PRODUÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7330,GESTÃO DA INOVAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7350,ESTRATÉGIA DE NOVOS NEGÓCIOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7360,ESTRATÉGIA AMBIENTAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7370,ESTRATÉGIA ORGANIZACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7380,ESTRATÉGIA DE TECNOLOGIA DA INFORMAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7400,TÓPICOS ESPECIAIS EM TECNOLOGIA AMBIENTAL I,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7450,ECONOMIA E GESTAO DA INDUSTRIA DO PETROLEO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7460,TECNOLOGIAS AMBIENTAIS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7480,ESTRATÉGIA DE TECNOLOGIA DA INFORMAÇÃO 2,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7490,GESTÃO DE INVESTIMENTOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7500,PROJETOS DE EMPREENDIMENTOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7510,ECONOMIA REGIONAL E GLOBALIZAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7520,ECONOMIA DA REGULAÇÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7560,MARKETING AMBIENTAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7580,COMPETITIVIDADE EM SETORES REGULADOS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7590,COMPETITIVIDADE EM SETORES REGULADOS 2,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7600,GESTÃO DA MUDANÇA,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7610,GESTÃO ESTRATÉGICA DO DESEMPENHO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7660,PESQUISA OPERACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7662,META-HEURÍSTICAS,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7669,TÓPICOS ESPECIAIS EM PESQUISA OPERACIONAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7710,GESTÃO DA PRODUCÃO,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,( PRO8710 ) ,,
DISCIPLINA,PRO7720,PRODUÇÃO AGROINDUSTRIAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7750,GESTÃO DO TERCEIRO SETOR,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7751,METODOLOGIA DA PESQUISA EM GESTÃO SOCIAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,45,,,
DISCIPLINA,PRO7760,TOMADA DE DECISÃO AMBIENTAL,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO,60,,,
